----time, Mpow,     accX,     accY,     accZ,    gyroX,    gyroY,    gyroZ
  1404.2,    0,      0.1,      0.1,    -9.81,      0.0,      0.0,      0.0

 1410.64,    0,      0.0,      0.1,    -9.83,      0.0,      0.0,      0.0

 1417.29,    0,      0.1,      0.0,    -9.83,      0.0,      0.1,      0.0

 1423.87,    0,      0.4,      0.3,    -9.80,      0.0,      0.0,      0.0

 1430.49,    0,      0.4,      0.1,    -9.79,      0.0,      0.0,      0.0

 1437.10,    0,      0.4,      0.0,    -9.80,      0.0,      0.0,      0.0

 1443.68,    0,      0.1,      0.4,    -9.78,      0.0,      0.0,      0.0

 1450.31,    0,      0.0,      0.1,    -9.83,      0.0,      0.0,      0.0

 1456.89,    0,      0.3,      0.2,    -9.81,      0.0,      0.0,      0.0

 1463.47,    0,      0.1,      0.0,    -9.78,      0.0,      0.0,      0.0

 1470.10,    0,      0.1,      0.1,    -9.83,      0.0,      0.0,      0.0

 1476.61,    0,      0.1,      0.4,    -9.83,      0.0,      0.0,      0.0

 1483.22,    0,      0.0,      0.1,    -9.82,      0.0,      0.0,      0.0

 1489.81,    0,      0.0,      0.2,    -9.81,      0.0,      0.0,      0.0

 1496.41,    0,      0.0,      0.3,    -9.82,      0.0,      0.1,      0.0

  1503.2,    0,      0.1,      0.0,    -9.82,      0.0,      0.0,      0.1

 1509.62,    0,      0.0,      0.1,    -9.80,      0.0,      0.0,     0.27

 1516.27,    0,      0.1,      0.0,    -9.81,      0.0,      0.0,      0.0

 1522.90,    0,      0.1,      0.0,    -9.81,      0.0,      0.0,      0.0

 1529.52,    0,      0.3,      0.3,    -9.80,      0.0,      0.1,      0.0

  1536.3,    0,      0.4,      0.2,    -9.78,      0.0,      0.0,      0.0

 1542.59,    0,      0.0,      0.2,    -9.80,      0.0,      0.0,      0.0

 1549.23,    0,      0.4,      0.1,    -9.82,      0.0,      0.0,      0.0

 1555.83,    0,      0.2,      0.0,    -9.77,      0.0,      0.0,      0.0

 1562.44,    0,      0.2,      0.0,    -9.80,      0.0,      0.0,      0.0

  1569.4,    0,      0.4,      0.2,    -9.80,      0.0,      0.0,      0.0

 1575.63,    0,      0.0,      0.2,    -9.84,      0.0,      0.0,      0.0

 1582.19,    0,      0.3,      0.2,    -9.81,      0.0,      0.0,      0.0

 1588.84,    0,      0.1,      0.2,    -9.82,      0.0,      0.0,      0.0

 1595.47,    0,      0.0,      0.0,    -9.80,      0.0,      0.0,      0.0

  1602.4,    0,      0.1,      0.0,    -9.78,      0.0,      0.0,      0.0

 1608.67,    0,      0.1,      0.0,    -9.83,      0.0,      0.0,      0.0

 1615.28,    0,      0.0,      0.0,    -9.82,      0.0,      0.0,      0.0

 1621.88,    0,      0.2,      0.1,    -9.79,      0.0,      0.0,      0.0

 1628.49,    0,      0.0,      0.0,    -9.80,      0.0,      0.0,      0.0

 1635.13,    0,      0.0,      0.2,    -9.82,      0.0,      0.0,      0.0

 1641.70,    0,      0.1,      0.2,    -9.82,      0.0,      0.0,      0.0

 1648.33,    0,      0.0,      0.1,    -9.83,      0.0,      0.0,      0.0

 1654.90,    0,      0.0,      0.0,    -9.76,      0.0,      0.0,      0.0

 1661.55,    0,      0.3,      0.1,    -9.81,      0.0,      0.0,      0.0

 1668.15,    0,      0.0,      0.0,    -9.83,      0.0,      0.0,      0.0

 1674.71,    0,      0.0,      0.1,    -9.82,      0.0,      0.0,      0.0

 1681.32,    0,      0.0,      0.0,    -9.82,      0.0,      0.0,      0.0

 1687.94,    0,      0.0,      0.0,    -9.81,      0.0,      0.0,      0.0

 1694.51,    0,      0.0,      0.0,    -9.79,      0.0,      0.0,     0.27

 1701.11,    0,      0.0,      0.1,    -9.79,      0.0,      0.0,      0.0

 1707.73,    0,      0.2,      0.1,    -9.82,      0.0,      0.0,      0.0

