----time, Mpow,     accX,     accY,     accZ,    gyroX,    gyroY,    gyroZ
  995.33,  512,    -7.13,     0.23,    -2.96,     0.19,     0.26,    -1.60

 1001.92,  512,      8.5,     0.96,    -8.50,     0.80,     0.21,    -1.97

 1008.54,  512,    -2.30,     4.71,   -15.67,     0.50,      0.2,    -1.42

 1015.20,  512,     -1.6,     1.10,    -3.43,     0.75,     0.43,    -2.18

 1021.80,  512,     3.43,    -6.33,   -11.72,     0.58,     0.27,    -1.32

 1028.44,  512,     0.27,    10.57,    -9.14,      1.6,     0.33,    -1.75

  1035.3,  512,    -3.34,    -7.47,    -8.77,    -1.66,     0.68,    -1.65

 1041.71,  512,     4.93,     3.84,    -6.80,     1.33,     0.44,    -1.16

 1048.31,  512,    -5.19,      1.6,   -14.91,     0.74,     1.25,    -2.21

 1054.93,  512,     0.77,    -3.91,    -2.90,      0.4,     0.42,    -1.18

 1061.42,  512,     3.10,     5.89,   -13.46,     0.17,     0.45,    -1.97

  1068.2,  512,    -9.58,    -1.75,    -7.12,     0.32,     0.35,    -1.55

 1074.63,  512,      7.9,     1.14,    -4.78,     0.14,     0.22,    -1.83

 1081.22,  512,    -5.60,     2.79,   -16.15,     0.25,     0.31,    -1.58

 1087.86,  512,    -3.12,     3.22,    -1.77,     0.18,     0.31,    -1.97

 1094.44,  512,     4.97,    -4.25,   -12.14,     0.71,     0.15,    -1.55

  1101.4,  512,    -2.92,    10.39,    -8.80,     1.23,     0.14,    -1.56

 1107.72,  512,    -2.29,    -4.38,    -8.87,    -1.67,     0.63,    -2.11

 1114.32,  512,     3.30,     5.15,    -8.77,      1.6,     0.71,     -1.1

 1120.86,  512,    -2.50,     5.25,   -13.48,     0.43,      1.1,    -2.28

 1127.52,  512,    -2.91,    -6.93,    -6.50,     0.11,     0.38,    -1.20

  1134.5,  512,     5.67,     8.16,   -13.94,     0.64,     0.15,    -1.89

 1140.63,  512,    -9.19,     -3.4,   -11.70,     0.68,     0.44,    -1.37

 1147.23,  512,     8.92,     3.12,    -2.73,     0.39,     0.56,    -1.56

 1153.86,  512,    -3.47,     1.99,   -18.52,      0.9,     0.47,    -1.73

 1160.46,  512,    -5.22,      3.7,    -1.96,      0.5,      0.8,    -1.67

 1166.96,  512,     5.96,    -2.64,   -14.74,     0.43,      0.3,    -1.65

 1173.64,  512,    -4.48,     8.26,    -9.90,     1.40,     0.22,    -1.42

 1180.32,  512,    -1.92,    -4.48,    -6.80,    -1.15,     0.66,    -2.14

 1186.96,  512,     2.95,      1.5,   -10.23,     0.94,     0.56,     0.92

 1193.37,  512,    -1.47,     8.84,   -10.85,     0.15,     0.99,    -2.23

  1200.4,  512,     0.51,    -7.33,    -6.82,     0.37,     0.16,    -1.16

 1206.64,  512,     6.75,     9.19,    -9.97,     1.23,      0.6,    -1.67

 1213.28,  512,     -8.9,    -5.26,   -13.97,     0.87,     0.76,    -1.68

 1219.87,  512,     7.36,     2.99,    -3.79,     0.78,     0.64,    -1.21

 1226.47,  512,     0.15,      3.3,   -18.48,      0.1,     0.74,    -1.76

  1233.0,  512,    -2.34,     0.68,     0.68,     0.34,      0.0,    -1.32

 1239.46,  512,     8.61,    -1.33,   -12.59,     0.23,      0.2,    -1.58

 1246.17,  512,    -4.90,     6.68,   -12.60,     1.24,     0.23,    -1.23

 1252.94,  512,     1.73,    -1.82,    -5.14,     0.79,     0.52,    -1.91

