----time, Mpow,     accX,     accY,     accZ,    gyroX,    gyroY,    gyroZ
 1872.92,    0,     0.78,     0.61,    -9.57,      0.3,      0.7,     0.84

 1879.52,    0,     0.83,     0.70,    -9.68,      0.3,      0.8,     0.82

 1886.12,    0,     0.72,     0.64,    -9.81,      0.5,     0.10,     0.82

 1892.72,    0,     0.39,     0.53,    -10.0,      0.8,      0.9,     0.82

 1899.34,    0,     0.15,     0.44,   -10.16,     0.10,      0.5,     0.83

  1906.3,    0,      0.5,     0.38,   -10.29,     0.10,      0.2,     0.84

 1912.63,    0,      0.0,     0.38,   -10.37,      0.9,      0.0,     0.85

 1919.22,    0,      0.0,     0.46,   -10.35,      0.6,      0.0,     0.86

 1925.79,    0,      0.1,     0.50,   -10.23,      0.5,      0.0,     0.87

 1932.41,    0,     0.12,     0.65,   -10.13,      0.3,      0.1,     0.88

  1939.1,    0,     0.23,     0.77,    -9.97,      0.0,      0.3,     0.89

 1945.58,    0,     0.26,     0.80,    -10.2,      0.4,      0.7,     0.89

 1952.15,    0,     0.27,     0.68,    -9.95,      0.6,     0.11,     0.90

 1958.79,    0,     0.16,     0.53,    -10.5,      0.5,     0.12,     0.91

 1965.44,    0,      0.3,     0.44,   -10.16,      0.4,     0.11,     0.91

  1972.4,    0,      0.1,     0.41,   -10.26,      0.2,      0.9,     0.90

 1978.60,    0,      0.7,     0.42,   -10.33,      0.1,      0.6,     0.91

 1985.22,    0,     0.19,     0.51,   -10.36,      0.0,      0.2,     0.93

 1991.80,    0,     0.25,     0.58,   -10.41,      0.0,      0.0,     0.92

 1998.42,    0,     0.35,     0.62,   -10.32,      0.0,      0.3,     0.91

  2005.2,    0,     0.44,     0.62,   -10.14,      0.0,      0.4,     0.90

 2011.62,    0,     0.60,     0.68,    -9.87,      0.1,      0.2,     0.88

 2018.20,    0,     0.67,     0.64,    -9.57,      0.2,      0.0,     0.88

 2024.82,    0,     0.58,     0.52,    -9.44,      0.2,      0.3,     0.88

 2031.35,    0,     0.69,     0.49,    -9.41,      0.3,      0.7,     0.88

 2037.95,    0,     0.74,     0.55,    -9.53,      0.6,     0.12,     0.86

 2044.55,    0,     0.73,     0.49,    -9.70,     0.10,     0.16,     0.86

 2051.21,    0,     0.67,     0.30,    -9.83,     0.11,     0.20,     0.84

 2057.85,    0,     0.50,     0.19,    -9.98,     0.10,     0.21,     0.83

 2064.46,    0,     0.30,     0.13,    -9.94,      0.8,     0.21,     0.84

  2071.6,    0,     0.12,      0.0,    -9.98,      0.7,     0.16,     0.86

 2077.64,    0,     0.22,      0.8,    -10.3,      0.4,     0.13,     0.86

 2084.22,    0,     0.25,      0.1,   -10.10,      0.2,      0.8,     0.88

 2090.78,    0,     0.25,     0.17,   -10.14,      0.1,      0.7,     0.90

 2097.45,    0,     0.26,     0.27,    -10.8,      0.2,      0.5,     0.90

  2104.5,    0,     0.23,     0.31,    -10.0,      0.3,      0.4,     0.91

 2110.61,    0,     0.17,     0.39,    -9.88,      0.2,      0.5,     0.92

 2117.25,    0,     0.18,     0.31,    -9.73,      0.1,      0.5,     0.94

 2123.86,    0,      0.7,     0.24,    -9.60,      0.1,      0.6,     0.94

 2130.43,    0,      0.1,     0.23,    -9.56,      0.3,      0.8,     0.94

 2136.98,    0,      0.3,     0.23,    -9.50,      0.4,     0.10,     0.94

 2143.63,    0,      0.2,     0.22,    -9.52,      0.5,     0.12,     0.95

 2150.22,    0,      0.7,     0.21,    -9.60,      0.4,     0.12,     0.95

 2156.87,    0,     0.15,     0.22,    -9.72,      0.2,     0.11,     0.95

 2163.47,    0,     0.17,     0.18,    -9.82,      0.0,      0.8,     0.97

  2170.8,    0,     0.12,     0.20,    -9.85,      0.3,      0.5,     0.97

 2176.65,    0,      0.6,     0.30,    -9.83,      0.5,      0.4,     0.97

 2183.15,    0,      0.0,     0.40,    -9.80,      0.5,      0.3,     0.96

 2189.71,    0,      0.4,     0.51,    -9.77,      0.2,      0.3,     0.96

 2196.30,    0,     0.10,     0.49,    -9.69,      0.1,      0.7,     0.96

 2202.98,    0,      0.7,     0.41,    -9.71,      0.0,      0.9,     0.97

 2209.59,    0,      0.5,     0.35,    -9.72,      0.3,     0.10,     0.98

 2216.19,    0,      0.1,     0.31,    -9.80,      0.7,     0.13,     0.98

 2222.79,    0,     0.10,     0.34,    -9.94,      0.7,     0.13,     0.99

 2229.47,    0,      0.7,     0.20,    -9.98,      0.7,     0.12,      1.0

