----time, Mpow,     accX,     accY,     accZ,    gyroX,    gyroY,    gyroZ
 2177.18,  512,   -10.38,     0.70,    -9.53,     0.88,     0.86,    -4.23

 2183.65,  512,    -7.70,    -2.77,    -9.14,     0.79,     0.24,    -3.22

 2190.23,  512,    -4.92,    13.95,   -11.69,     1.22,     0.37,    -4.34

 2196.94,  512,   -10.19,    -7.38,    -8.67,    -1.36,      0.5,    -4.25

 2203.59,  512,      0.3,    10.70,    -7.74,     1.57,     0.70,    -3.84

 2210.12,  512,    -8.44,     2.14,   -16.76,     -1.0,     0.17,    -4.64

 2216.74,  512,     -3.3,     0.53,    -2.99,     0.14,     0.88,    -4.11

 2223.24,  512,     3.74,    11.52,   -16.30,     0.12,     0.23,    -4.55

 2229.89,  512,    -8.50,     1.81,    -7.95,     0.27,     0.33,    -4.32

 2236.45,  512,     4.76,     4.98,    -7.23,     0.14,     0.56,    -4.63

  2243.5,  512,    -3.48,      8.4,   -20.14,     0.52,     0.46,    -3.82

 2249.64,  512,    -2.61,     8.75,    -5.42,      0.4,     0.19,    -4.73

 2256.23,  512,      4.3,    -1.47,   -13.32,     0.43,     0.66,    -4.39

 2262.83,  512,     0.74,     16.2,   -12.81,     1.79,     0.55,     -4.1

 2269.48,  512,     0.43,     2.84,   -10.94,    -1.29,      0.5,    -4.89

 2276.12,  512,     4.50,     8.98,   -10.79,     1.52,     0.91,    -3.69

 2282.76,  512,     3.23,    15.26,   -15.27,     0.27,     0.18,    -4.57

 2289.34,  512,     0.19,    -3.70,    -9.12,     0.48,     0.53,    -3.98

 2295.84,  512,    10.12,    16.75,   -14.27,     1.55,     0.44,    -3.93

 2302.55,  512,    -1.52,     1.70,   -14.87,     0.73,      0.0,     -4.7

  2309.6,  512,     7.41,     8.95,     -4.1,     1.28,     0.94,    -3.77

 2315.66,  512,     4.58,     8.21,   -20.66,     0.24,     0.33,    -3.83

 2322.26,  512,     -1.8,     4.97,    -5.21,     0.36,     0.70,    -3.71

 2328.85,  512,    10.56,     3.23,   -14.71,     0.21,     0.84,    -3.79

 2335.46,  512,     1.29,    10.39,   -14.35,     1.29,     0.86,    -3.16

 2342.15,  512,     3.35,     4.93,    -5.45,     0.74,     0.80,     -4.8

 2348.66,  512,     6.77,     1.17,   -13.45,     0.51,    -1.32,    -2.94

 2355.36,  512,     4.97,    15.83,   -10.69,     0.93,     0.51,    -3.45

 2361.94,  512,     3.11,    -6.92,     -9.1,    -1.36,     0.71,    -3.41

 2368.54,  512,     9.27,    12.53,    -9.51,     1.84,    -1.13,    -2.65

 2375.25,  512,     1.67,     4.93,   -13.77,     0.89,      0.0,    -3.46

 2381.76,  512,     6.48,     1.87,    -3.76,     0.66,     -1.8,    -2.48

 2388.36,  512,     8.59,    11.83,   -15.70,     0.54,      0.2,    -3.26

 2394.94,  512,    -2.90,     -3.2,    -8.44,     0.16,     0.22,    -2.64

 2401.46,  512,    12.19,     6.66,    -8.21,     0.71,     0.29,    -2.68

  2408.7,  512,     2.60,     5.30,   -17.50,     0.56,     0.21,    -2.29

 2414.68,  512,     5.81,     2.44,     -1.9,      0.6,     0.10,    -2.60

 2421.21,  512,    11.52,     0.94,   -14.34,     0.14,     0.22,     -2.7

 2427.81,  512,     3.30,    11.19,   -11.15,     1.56,      0.1,    -1.84

 2434.56,  512,     7.81,    -5.14,    -7.32,    -1.19,      0.0,    -2.54

 2441.17,  512,     9.85,     1.63,   -11.14,     1.40,     0.93,    -1.16

 2447.82,  512,     6.62,     6.52,   -11.18,     0.12,      0.8,    -2.43

 2454.35,  512,     6.60,    -8.54,    -7.10,     0.73,     0.84,    -1.41

 2460.88,  512,    13.82,    13.25,    -9.62,     1.45,     0.60,    -1.26

 2467.58,  512,     2.65,    -5.29,   -10.34,    -1.23,     0.22,    -1.52

 2474.24,  512,     12.7,     2.16,    -2.57,     0.87,    -1.12,     0.70

 2480.76,  512,    11.62,     4.41,   -16.65,     0.13,      0.7,     0.98

 2487.28,  512,     3.23,    -1.64,    -1.15,      0.0,     0.54,     0.56

 2493.81,  512,    15.97,      3.2,    -8.17,      0.0,     0.35,     0.60

 2500.33,  512,     3.39,      5.7,   -12.14,     0.80,      0.3,      0.7

 2506.93,  512,      8.3,      1.1,    -1.64,     0.62,     0.15,     0.65

 2513.53,  512,    11.55,    -1.71,   -13.66,     0.21,     0.35,     0.42

 2520.19,  512,     7.39,    12.45,    -8.79,     1.17,     0.28,     0.18

 2526.89,  512,     7.16,    -7.37,    -7.66,    -1.60,     0.12,      0.7

 2533.49,  512,    12.42,     7.94,    -9.40,     1.58,     0.58,     1.16

 2540.17,  512,      7.4,     5.13,   -12.70,     0.76,     0.53,     0.17

 2546.68,  512,      6.5,    -3.43,    -5.23,     0.14,     0.72,     1.18

 2553.29,  512,    14.21,    10.96,   -13.62,     0.48,     0.15,     0.93

 2559.88,  512,     1.41,    -3.38,   -11.56,     0.87,     0.14,      1.6

 2566.48,  512,    15.15,     4.10,    -5.38,     0.39,     0.68,     1.37

  2573.9,  512,     8.44,      4.3,    -19.0,     0.10,      0.1,     1.63

 2579.62,  512,     5.61,     2.23,    -3.77,      0.6,     0.20,     1.60

 2586.28,  512,    13.86,    -2.39,   -11.78,     0.75,     0.26,     1.77

 2592.90,  512,     5.82,     8.63,   -13.63,     1.32,     0.15,     2.63

 2599.59,  512,     4.78,     0.70,    -6.23,     -1.0,     0.59,     1.66

  2606.9,  512,     8.54,    -3.40,   -10.85,     0.28,     0.15,      3.2

 2612.70,  512,     8.15,     15.1,   -11.37,      1.5,     0.92,     2.58

 2619.38,  512,     3.15,    -7.99,    -8.39,    -1.42,     0.56,     2.59

 2625.99,  512,    11.15,     8.52,    -7.47,     1.62,     0.31,     3.44

 2632.60,  512,     4.90,     1.51,   -16.30,     0.74,     1.40,     2.78

 2639.27,  512,     5.32,     0.57,    -1.99,      0.4,     0.38,     3.54
